index,d1,d2,number of calculations,point type,Cids (may be more than one)
1514,431.13,350.64099999999996,11,1,32
1515,32.469,350.81800000000004,3,-1,-1
1516,447.728,352.005,20,1,32
1517,46.813,352.385,3,-1,-1
1518,446.941,352.849,18,1,32
1519,452.782,353.004,20,1,32
1520,446.78,353.006,18,1,32
1521,467.267,353.18300000000005,19,1,32
1522,479.124,353.347,30,1,32
1523,55.946999999999996,353.436,9,1,43
1524,14.524000000000001,353.603,1,-1,-1
1525,40.931,354.26199999999994,5,1,45
1526,24.811,355.82199999999995,7,1,64
1527,429.494,355.82800000000003,14,1,32
1528,443.649,356.95099999999996,18,1,32
1529,36.016,357.015,5,1,65
1530,444.773,357.025,17,1,32
1531,476.866,358.23699999999997,18,1,32
1532,18.972,358.39,2,-1,-1
1533,447.278,359.06699999999995,17,1,32
1534,440.32199999999995,359.597,10,1,32
1535,445.592,359.608,15,1,32
1536,27.594,360.195,3,0,62
1537,427.07599999999996,360.605,11,1,32
1538,460.865,360.605,15,1,32
1539,62.738,361.13300000000004,6,1,58
1540,448.514,361.48,16,1,32
1541,472.407,362.644,21,1,32
1542,30.845,362.74,3,-1,-1
1543,442.663,363.27099999999996,8,1,32
1544,11.956,364.116,1,-1,-1
1545,474.53,364.42900000000003,19,1,32
1546,471.83,366.58,18,1,32
1547,425.996,367.085,12,1,32
1548,450.208,367.423,10,1,32
1549,463.023,367.791,12,1,32
1550,422.702,368.899,6,1,14
1551,39.715,368.95099999999996,2,-1,-1
1552,459.782,369.416,17,1,32
1553,63.11600000000001,369.837,7,1,58
1554,465.469,369.92199999999997,13,1,32
1555,468.76099999999997,370.088,18,1,32
1556,75.86399999999999,370.152,2,-1,-1
1557,424.841,370.18300000000005,4,1,14
1558,56.519,370.269,3,0,56
1559,17.142,370.48900000000003,3,-1,-1
1560,449.539,370.556,9,1,32
1561,53.733999999999995,371.545,6,1,39
1562,455.02,371.707,10,1,32
1563,451.784,372.54400000000004,10,1,32
1564,463.597,372.88800000000003,17,1,32
1565,470.532,373.245,13,1,32
1566,53.113,373.63,3,0,39
1567,75.98100000000001,373.892,3,0,54
1568,26.441999999999997,375.309,6,1,64
1569,446.385,375.791,10,1,32
1570,420.76199999999994,375.909,8,1,14
1571,405.21,376.181,12,1,14
1572,444.529,376.501,11,1,32
1573,49.221000000000004,376.644,1,-1,-1
1574,458.63599999999997,376.86400000000003,12,1,32
1575,446.2,376.875,11,1,32
1576,72.55199999999999,377.098,8,1,48
1577,27.995,377.31199999999995,3,0,62
1578,37.978,377.38800000000003,5,1,65
1579,68.11,377.472,5,1,49
1580,444.084,377.75800000000004,13,1,32
1581,431.754,378.545,11,1,14
1582,437.278,378.593,9,1,32
1583,45.92100000000001,378.705,6,1,45
1584,438.26800000000003,378.901,13,1,32
1585,433.499,379.80300000000005,12,1,14
1586,457.91,379.86300000000006,13,1,32
1587,85.698,380.12199999999996,2,-1,-1
1588,70.221,380.26599999999996,5,1,49
1589,91.28200000000001,381.05800000000005,5,1,52
1590,81.266,381.555,4,1,50
1591,392.80699999999996,381.579,7,1,15
1592,399.774,381.619,11,1,14
1593,396.336,382.25199999999995,12,1,14
1594,55.135,382.346,7,1,39
1595,59.946000000000005,382.474,5,1,43
1596,398.408,383.121,11,1,14
1597,48.354,383.20300000000003,4,1,45
1598,98.302,383.25,3,-1,-1
1599,98.906,383.296,3,-1,-1
1600,94.322,383.477,3,-1,-1
1601,449.901,383.51,15,1,32
1602,426.936,383.64599999999996,12,1,14
1603,32.217,383.8,3,-1,-1
1604,71.89699999999999,384.142,3,0,49
1605,35.171,384.49199999999996,3,-1,-1
1606,437.593,384.64599999999996,12,1,14
1607,418.134,384.903,10,1,14
1608,439.894,385.014,9,1,14
1609,66.915,385.652,6,1,58
1610,435.048,385.94300000000004,6,1,14
1611,452.215,385.959,13,1,32
1612,395.719,386.11800000000005,12,1,15
1613,74.33,386.57599999999996,8,1,48
1614,65.75399999999999,386.654,9,1,58
1615,74.61399999999999,386.659,11,1,48
1616,381.522,386.89099999999996,11,1,15
1617,386.21,386.94300000000004,6,1,15
1618,382.86300000000006,386.952,10,1,15
1619,29.363000000000003,386.99699999999996,4,1,62
1620,33.847,387.077,2,-1,-1
1621,103.896,387.175,5,1,34
1622,77.671,387.26199999999994,5,1,54
1623,427.45599999999996,388.13699999999994,8,1,14
1624,92.83200000000001,388.358,5,1,52
1625,101.55799999999999,388.536,3,0,67
1626,380.181,389.217,8,1,15
1627,52.869,389.467,2,-1,-1
1628,436.54699999999997,389.647,9,1,14
1629,395.41,390.35400000000004,15,1,15
1630,436.10400000000004,390.371,10,1,14
1631,368.282,390.461,10,1,16
1632,67.756,390.925,6,1,58
1633,435.99199999999996,391.306,9,1,14
1634,433.94599999999997,391.346,13,1,14
1635,437.983,392.45599999999996,10,1,14
1636,67.60300000000001,392.69800000000004,7,1,58
1637,43.805,392.70300000000003,2,0,45
1638,387.72,392.74300000000005,11,1,15
1639,75.721,392.82,11,1,48
1640,91.755,392.94,8,1,52
1641,84.958,392.99300000000005,3,0,50
1642,350.834,393.015,8,1,16
1643,412.50800000000004,393.212,11,1,14
1644,448.14599999999996,393.50199999999995,12,1,14
1645,94.03200000000001,393.635,5,1,52
1646,421.458,393.75699999999995,12,1,14
1647,399.452,393.855,17,1,15
1648,85.89399999999999,394.246,6,1,50
1649,76.829,394.409,8,1,48
1650,420.05,394.81199999999995,11,1,14
1651,31.469,394.82300000000004,4,1,66
1652,48.81399999999999,394.99699999999996,7,1,45
1653,88.208,395.24699999999996,3,0,50
1654,377.19699999999995,395.342,9,1,15
1655,99.78200000000001,395.36300000000006,5,1,51
1656,114.505,395.536,4,1,57
1657,131.893,395.601,6,1,35
1658,424.151,396.00300000000004,11,1,14
1659,428.045,396.207,11,1,14
1660,64.925,396.343,3,0,43
1661,382.259,396.41900000000004,10,1,15
1662,400.564,396.719,16,1,15
1663,338.582,397.027,10,1,17
1664,420.54699999999997,397.059,10,1,14
1665,113.26899999999999,397.283,4,1,59
1666,111.26899999999999,397.42800000000005,5,1,59
1667,361.969,397.62199999999996,8,1,16
1668,380.704,397.84,13,1,15
1669,118.64,397.86199999999997,7,1,63
1670,65.47399999999999,397.86400000000003,4,1,43
1671,149.382,398.01599999999996,8,1,13
1672,357.426,398.042,9,1,16
1673,83.199,398.17199999999997,4,1,61
1674,351.375,398.205,11,1,16
1675,383.83,398.269,12,1,15
1676,409.07300000000004,398.274,11,1,15
1677,116.50399999999999,398.588,3,-1,-1
1678,410.204,399.163,11,1,15
1679,110.656,399.23900000000003,2,0,59
1680,319.2,399.345,7,1,31
1681,375.708,399.624,10,1,16
1682,115.02,399.69,4,1,57
1683,79.99,399.94199999999995,5,1,54
1684,60.61,399.962,4,1,56
1685,117.99799999999999,400.035,5,1,63
1686,165.375,400.069,12,1,7
1687,64.08,400.093,7,1,43
1688,111.713,400.17199999999997,5,1,59
1689,406.533,400.324,16,1,15
1690,156.759,400.334,8,1,7
1691,64.368,400.93199999999996,7,1,43
1692,389.04400000000004,400.936,11,1,15
1693,324.707,401.19699999999995,5,1,38
1694,53.383,401.39599999999996,3,-1,-1
1695,384.84,401.565,10,1,15
1696,172.72799999999998,401.74300000000005,5,1,8
1697,157.02100000000002,401.853,11,1,7
1698,343.209,401.875,12,1,17
1699,388.29,402.18699999999995,13,1,15
1700,135.45,402.325,9,1,35
1701,407.202,402.33,17,1,15
1702,78.41199999999999,402.465,8,1,48
1703,296.567,402.621,10,1,37
1704,117.54799999999999,402.827,3,-1,-1
1705,276.546,403.014,11,1,36
1706,119.355,403.01599999999996,8,1,63
1707,427.56699999999995,403.036,10,1,14
1708,237.44099999999997,403.14099999999996,4,1,6
1709,171.03,403.24199999999996,6,1,11
1710,94.77600000000001,403.431,8,1,52
1711,400.29,403.583,10,1,15
1712,364.009,403.63199999999995,9,1,16
1713,216.28099999999998,403.73800000000006,8,1,4
1714,69.344,403.834,8,1,58
1715,394.043,403.837,8,1,15
1716,228.18599999999998,404.26599999999996,4,1,10
1717,127.521,404.30199999999996,2,-1,-1
1718,291.202,404.565,1,-1,-1
1719,390.223,404.64300000000003,10,1,15
1720,183.113,404.72,6,1,5
1721,263.353,404.726,5,1,33
1722,300.303,404.82199999999995,10,1,37
1723,123.494,404.996,4,1,60
1724,335.635,405.027,4,1,44
1725,343.935,405.111,15,1,17
1726,92.976,405.224,5,1,52
1727,305.999,405.251,10,1,37
1728,390.917,405.78,12,1,15
1729,302.855,405.923,12,1,37
1730,87.61200000000001,405.967,4,1,50
1731,303.317,405.98199999999997,13,1,37
1732,167.863,406.165,12,1,7
1733,120.956,406.173,9,1,63
1734,305.291,406.215,12,1,37
1735,270.593,406.39099999999996,7,1,36
1736,169.89,406.62699999999995,4,1,11
1737,126.54,406.846,7,1,55
1738,153.452,406.889,4,1,13
1739,195.68,407.10900000000004,9,1,5
1740,89.24,407.149,6,1,50
1741,305.034,407.17400000000004,12,1,37
1742,63.833999999999996,407.371,5,1,43
1743,301.158,407.389,11,1,37
1744,304.714,407.514,13,1,37
1745,405.399,407.597,9,1,15
1746,208.88400000000001,407.714,9,1,4
1747,232.737,408.015,6,1,3
1748,275.488,408.147,10,1,36
1749,287.802,408.291,4,1,53
1750,318.68,408.54,9,1,46
1751,228.67700000000002,408.656,3,-1,-1
1752,135.582,408.736,4,1,35
1753,191.88299999999998,408.816,10,1,5
1754,255.725,408.86800000000005,5,1,47
1755,73.7,408.875,5,1,49
1756,82.104,408.895,5,1,54
1757,130.995,408.98800000000006,3,-1,-1
1758,209.892,409.092,9,1,4
1759,227.285,409.217,6,1,4
1760,70.635,409.332,7,1,58
1761,266.255,409.42699999999996,5,1,33
1762,135.22299999999998,409.595,3,0,35
1763,160.665,409.705,7,1,7
1764,320.522,409.815,8,1,46
1765,90.167,410.20599999999996,7,1,50
1766,213.1,410.277,11,1,4
1767,138.504,410.32099999999997,8,1,35
1768,281.10200000000003,410.35400000000004,12,1,36
1769,284.847,410.361,3,0,30
1770,226.24099999999999,410.56800000000004,6,1,4
1771,107.758,410.61199999999997,3,0,67
1772,178.291,410.675,7,1,8
1773,209.16299999999998,410.84,10,1,4
1774,158.839,410.94699999999995,11,1,7
1775,351.67,410.95099999999996,11,1,17
1776,363.075,411.015,11,1,16
1777,415.81699999999995,411.583,17,1,15
1778,229.033,411.662,4,1,4
1779,336.566,411.77,6,1,38
1780,285.44599999999997,411.99800000000005,3,0,30
1781,260.778,412.06699999999995,3,0,47
1782,327.69199999999995,412.19300000000004,4,1,31
1783,341.67699999999996,412.277,4,1,44
1784,257.165,412.33099999999996,4,1,47
1785,102.50200000000001,412.379,3,0,51
1786,380.025,412.55800000000005,12,1,16
1787,279.12,412.833,10,1,36
1788,152.226,412.855,6,1,13
1789,403.76800000000003,412.856,8,1,15
1790,257.718,412.965,4,1,47
1791,367.371,413.26199999999994,8,1,16
1792,283.121,413.349,12,1,36
1793,169.40900000000002,413.67,9,1,7
1794,190.52900000000002,413.784,10,1,5
1795,190.273,413.899,9,1,5
1796,271.932,414.035,6,1,42
1797,95.789,414.043,6,1,52
1798,197.375,414.10900000000004,13,1,5
1799,109.04700000000001,414.293,4,1,67
1800,381.66900000000004,414.33,12,1,16
1801,315.492,414.358,3,0,37
1802,197.753,414.381,12,1,5
1803,221.842,414.473,8,1,4
1804,253.467,414.664,7,1,41
1805,139.782,415.115,9,1,35
1806,129.748,415.173,5,1,55
1807,383.414,415.2,11,1,16
1808,197.43400000000003,415.202,12,1,5
1809,269.046,415.209,7,1,33
1810,124.115,415.26199999999994,6,1,63
1811,80.432,415.289,11,1,48
1812,190.81099999999998,415.4,10,1,5
1813,220.093,415.472,7,1,4
1814,237.71099999999998,415.537,7,1,3
1815,264.897,415.57199999999995,3,0,33
1816,407.023,415.673,8,1,15
1817,295.996,415.991,5,1,53
1818,97.24700000000001,416.01,8,1,52
1819,315.275,416.778,10,1,37
1820,151.172,417.074,6,1,12
1821,118.479,417.095,5,1,59
1822,188.83599999999998,417.103,7,1,5
1823,281.86,417.163,9,1,36
1824,199.862,417.181,14,1,5
1825,295.567,417.20300000000003,5,1,53
1826,207.787,417.346,9,1,2
1827,188.622,417.37300000000005,6,1,5
1828,353.395,417.42400000000004,13,1,17
1829,258.27,417.529,4,1,47
1830,106.041,417.726,3,0,51
1831,308.96,417.74199999999996,11,1,37
1832,211.704,417.87800000000004,8,1,4
1833,173.58900000000003,417.88800000000003,7,1,7
1834,104.555,418.093,4,1,51
1835,335.207,418.16,7,1,31
1836,112.874,418.18800000000005,4,1,34
1837,354.63199999999995,418.37,14,1,17
1838,125.73899999999999,418.416,3,0,63
1839,234.507,418.468,3,-1,-1
1840,310.619,418.775,10,1,37
1841,387.325,418.898,12,1,16
1842,325.105,419.289,4,1,46
1843,382.58099999999996,419.315,8,1,16
1844,271.513,419.37699999999995,5,1,33
1845,212.78,419.444,10,1,4
1846,377.046,419.455,11,1,16
1847,140.49,419.93199999999996,9,1,35
1848,218.959,420.131,8,1,4
1849,317.028,420.228,10,1,37
1850,254.704,420.249,7,1,41
1851,309.1,420.44300000000004,7,1,37
1852,173.30599999999998,420.526,12,1,7
1853,92.59899999999999,420.66900000000004,6,1,50
1854,337.38599999999997,421.004,7,1,31
1855,134.898,421.14099999999996,3,-1,-1
1856,314.05400000000003,421.24800000000005,10,1,37
1857,154.881,421.634,8,1,13
1858,349.70099999999996,421.652,4,1,44
1859,201.895,421.718,14,1,5
1860,166.255,421.931,8,1,7
1861,378.98400000000004,422.004,9,1,16
1862,371.81699999999995,422.00800000000004,11,1,16
1863,99.406,422.288,8,1,52
1864,196.673,422.57300000000004,6,1,5
1865,330.035,422.856,9,1,46
1866,316.572,423.48400000000004,13,1,37
1867,118.361,423.50300000000004,4,1,59
1868,175.44299999999998,423.556,11,1,7
1869,283.699,423.55800000000005,10,1,36
1870,279.992,423.596,3,0,36
1871,212.343,423.602,7,1,2
1872,185.609,423.917,3,0,8
1873,366.829,424.024,8,1,17
1874,129.466,424.13,4,1,60
1875,218.03799999999998,424.52099999999996,10,1,4
1876,363.769,424.60699999999997,9,1,17
1877,338.379,424.652,7,1,31
1878,176.37599999999998,424.839,7,1,7
1879,271.134,424.855,5,1,33
1880,120.665,425.106,5,1,59
1881,311.79200000000003,425.296,5,1,37
1882,97.95200000000001,425.347,5,1,52
1883,297.329,425.654,6,1,30
1884,313.0,425.869,7,1,37
1885,340.875,426.126,8,1,31
1886,245.642,426.36199999999997,7,1,3
1887,319.66900000000004,426.467,10,1,37
1888,126.147,426.478,7,1,63
1889,293.242,426.63300000000004,8,1,36
1890,375.43800000000005,426.635,12,1,16
1891,175.93099999999998,426.949,12,1,7
1892,170.395,427.14,10,1,7
1893,281.535,427.35699999999997,5,1,42
1894,207.03400000000002,427.407,5,1,5
1895,137.681,427.60699999999997,3,-1,-1
1896,152.751,427.649,4,1,12
1897,150.81,427.675,2,-1,-1
1898,114.12299999999999,427.772,5,1,34
1899,200.928,427.941,11,1,5
1900,200.511,427.955,10,1,5
1901,287.307,428.207,9,1,36
1902,210.66299999999998,428.231,8,1,5
1903,128.275,428.48800000000006,6,1,63
1904,175.52200000000002,428.597,9,1,7
1905,186.077,429.11800000000005,7,1,8
1906,179.995,429.38699999999994,5,1,11
1907,321.488,429.445,13,1,37
1908,163.642,429.528,5,1,7
1909,205.247,429.56300000000005,12,1,5
1910,171.426,429.853,10,1,7
1911,177.699,430.005,12,1,7
1912,198.463,430.006,11,1,5
1913,158.042,430.115,8,1,13
1914,312.42400000000004,430.181,2,-1,-1
1915,251.255,430.57,7,1,6
1916,344.93300000000005,431.301,7,1,31
1917,277.793,431.339,6,1,33
1918,317.931,431.57199999999995,10,1,37
1919,134.386,431.874,7,1,55
1920,262.219,432.22900000000004,7,1,41
1921,173.95,432.24800000000005,8,1,7
1922,337.756,432.272,8,1,46
1923,157.268,432.455,5,1,12
1924,325.985,432.681,10,1,37
1925,309.70099999999996,432.849,2,0,53
1926,149.632,433.10699999999997,3,-1,-1
1927,219.665,434.10699999999997,5,1,4
1928,150.417,434.50800000000004,3,-1,-1
1929,264.57099999999997,434.546,9,1,41
1930,160.359,434.736,6,1,13
1931,272.937,434.785,5,1,47
1932,270.371,434.949,5,1,47
1933,322.39,435.13300000000004,10,1,37
1934,289.899,435.17699999999996,7,1,36
1935,225.679,435.41,11,1,4
1936,303.837,435.47900000000004,6,1,30
1937,206.045,436.023,9,1,5
1938,188.361,436.10400000000004,9,1,8
1939,169.05200000000002,436.336,12,1,7
1940,325.64099999999996,436.469,12,1,37
1941,265.566,436.524,9,1,41
1942,230.877,436.569,5,1,4
1943,264.409,436.615,6,1,41
1944,171.919,436.719,9,1,7
1945,293.566,436.723,10,1,36
1946,193.055,436.95300000000003,8,1,9
1947,213.511,437.019,8,1,5
1948,192.08,437.213,3,0,9
1949,183.24400000000003,437.523,5,1,11
1950,228.015,438.665,12,1,4
1951,288.79,438.92800000000005,6,1,42
1952,258.736,439.333,4,1,6
1953,297.47700000000003,439.6,10,1,36
1954,203.887,440.68699999999995,9,1,5
1955,298.536,440.791,11,1,36
1956,243.96200000000002,440.814,7,1,4
1957,238.52599999999998,441.593,6,1,4
1958,251.937,442.055,6,1,3
1959,200.09,442.546,6,1,5
1960,272.275,445.75800000000004,8,1,41
1961,216.03799999999998,64.569,12,1,28
1962,259.969,68.072,19,1,28
1963,226.852,68.191,10,1,28
1964,126.801,68.22800000000001,21,1,1
1965,190.483,68.48100000000001,15,1,28
1966,47.035,68.538,11,1,36
1967,309.29,68.687,10,1,29
1968,231.062,68.763,12,1,28
1969,133.637,68.782,11,1,1
1970,121.14299999999999,68.878,10,1,1
1971,54.093999999999994,68.93,4,1,46
1972,113.24600000000001,69.092,14,1,32
1973,217.701,69.131,11,1,28
1974,264.302,69.184,19,1,28
1975,116.821,69.283,6,1,40
1976,251.889,69.384,17,1,28
1977,284.77,69.565,8,1,28
1978,32.783,69.609,10,1,5
1979,90.353,69.805,17,1,32
1980,115.059,70.58800000000001,18,1,32
1981,293.519,70.663,7,1,28
1982,242.24200000000002,70.84,14,1,28
1983,81.168,70.878,7,1,14
1984,21.726999999999997,71.013,4,1,60
1985,275.25,71.139,15,1,28
1986,233.19099999999997,71.16,19,1,28
1987,152.262,71.197,16,1,1
1988,253.06900000000002,71.225,9,1,28
1989,327.389,71.249,5,1,29
1990,121.669,71.339,6,1,1
1991,145.722,71.48100000000001,14,1,1
1992,278.585,71.559,10,1,28
1993,320.408,71.723,6,1,29
1994,188.685,71.89699999999999,9,1,28
1995,48.953,71.91,7,1,36
1996,201.27200000000002,72.19,14,1,28
1997,132.484,72.435,17,1,1
1998,298.29200000000003,72.518,12,1,28
1999,281.39799999999997,72.732,15,1,28
2000,58.985,72.888,5,1,38
2001,311.518,72.891,15,1,28
2002,162.00799999999998,73.11399999999999,15,1,1
2003,130.284,73.42699999999999,11,1,1
2004,146.881,73.517,20,1,1
2005,170.891,73.995,12,1,1
2006,206.398,74.27600000000001,16,1,28
2007,40.033,74.325,7,1,4
2008,269.955,74.645,14,1,28
2009,174.767,74.719,12,1,1
2010,214.988,74.723,12,1,28
2011,324.54200000000003,75.255,15,1,28
2012,150.483,75.369,20,1,1
2013,129.035,75.443,8,1,1
2014,155.305,75.505,18,1,1
2015,211.502,75.51899999999999,12,1,28
2016,50.613,75.77199999999999,9,1,36
2017,102.179,75.819,21,1,32
2018,73.408,75.876,16,1,15
2019,29.381999999999998,76.012,11,1,7
2020,65.628,76.131,11,1,17
2021,24.719,76.158,1,-1,-1
2022,151.859,76.227,21,1,1
2023,64.69,76.368,13,1,17
2024,305.816,76.428,14,1,28
2025,195.407,76.619,5,1,28
2026,17.618,76.707,5,1,52
2027,54.673,76.753,4,1,53
2028,60.474,76.76100000000001,3,0,46
2029,318.51599999999996,76.837,7,1,28
2030,321.91700000000003,76.855,5,1,28
2031,35.155,77.012,4,1,5
2032,247.06799999999998,77.082,14,1,28
2033,253.91,77.438,19,1,28
2034,331.23199999999997,77.468,17,1,28
2035,142.261,77.667,13,1,1
2036,184.225,77.736,11,1,1
2037,55.245,77.925,7,1,53
2038,22.438000000000002,77.946,4,1,57
2039,220.875,78.13,9,1,28
2040,300.54200000000003,78.15100000000001,16,1,28
2041,199.753,78.471,6,1,28
2042,113.973,78.928,21,1,32
2043,50.868,78.939,6,1,33
2044,276.967,78.98899999999999,8,1,28
2045,90.211,79.071,12,1,14
2046,187.05,79.109,10,1,1
2047,68.587,79.172,5,1,17
2048,89.96799999999999,79.221,9,1,14
2049,255.24,79.41,10,1,28
2050,109.145,79.592,12,1,32
2051,164.547,79.60300000000001,18,1,1
2052,317.82,80.373,11,1,28
2053,23.927,80.50399999999999,9,1,63
2054,183.27900000000002,80.50399999999999,13,1,1
2055,289.186,80.51100000000001,11,1,28
2056,28.05,80.915,3,-1,-1
2057,250.365,81.036,16,1,28
2058,178.396,81.042,12,1,1
2059,28.819000000000003,81.143,2,0,12
2060,323.43,81.21300000000001,14,1,28
2061,77.37,81.32600000000001,5,1,15
2062,283.176,81.482,9,1,28
2063,247.94299999999998,81.57600000000001,10,1,28
2064,38.135,81.592,10,1,5
2065,105.994,81.689,18,1,32
2066,79.447,81.78,10,1,15
2067,100.859,81.948,11,1,32
2068,173.988,82.14299999999999,13,1,1
2069,89.09899999999999,82.281,12,1,14
2070,214.795,82.535,6,1,28
2071,284.032,83.041,15,1,28
2072,219.699,83.054,9,1,28
2073,248.96400000000003,83.42299999999999,17,1,28
2074,107.399,83.51700000000001,21,1,32
2075,140.64,83.611,7,1,40
2076,329.82099999999997,83.693,12,1,28
2077,130.003,83.758,15,1,32
2078,172.47299999999998,83.81700000000001,17,1,1
2079,254.236,84.09700000000001,12,1,28
2080,313.376,84.13799999999999,9,1,28
2081,203.77,84.20299999999999,11,1,1
2082,125.307,84.46799999999999,24,1,32
2083,45.832,84.49,5,1,4
2084,75.458,84.596,10,1,16
2085,112.016,84.655,19,1,32
2086,41.348,84.67399999999999,8,1,5
2087,51.148999999999994,85.005,6,1,41
2088,315.754,85.20299999999999,6,1,28
2089,267.122,85.436,15,1,28
2090,297.382,85.729,11,1,28
2091,231.815,86.061,24,1,28
2092,307.54400000000004,86.256,11,1,28
2093,176.354,86.404,14,1,1
2094,284.96,86.52799999999999,17,1,28
2095,67.625,86.571,8,1,46
2096,139.114,86.72200000000001,13,1,32
2097,234.676,86.8,18,1,28
2098,100.566,87.184,8,1,32
2099,290.86,87.39,10,1,28
2100,65.152,87.445,8,1,37
2101,140.329,87.48700000000001,13,1,32
2102,91.613,87.869,7,1,14
2103,125.958,88.053,22,1,32
2104,301.209,88.087,14,1,28
2105,96.868,88.464,7,1,14
2106,170.37,88.633,11,1,1
2107,158.96200000000002,88.723,9,1,1
2108,137.036,88.84,19,1,32
2109,71.383,88.961,7,1,31
2110,228.55900000000003,89.15299999999999,6,1,28
2111,26.029,89.20299999999999,3,-1,-1
2112,214.032,89.258,9,1,1
2113,285.57,89.352,14,1,28
2114,59.543,89.465,8,1,36
2115,138.531,89.48100000000001,15,1,32
2116,205.34400000000002,89.501,7,1,1
2117,92.804,89.609,11,1,14
2118,160.63299999999998,90.148,14,1,1
2119,70.26,90.16799999999999,9,1,46
2120,21.191,90.175,8,1,52
2121,216.69299999999998,90.176,10,1,1
2122,209.75900000000001,90.274,12,1,1
2123,302.575,90.31200000000001,12,1,28
2124,143.856,90.406,14,1,32
2125,67.907,90.611,10,1,37
2126,276.08799999999997,90.62899999999999,10,1,28
2127,88.006,90.715,11,1,15
2128,299.906,91.006,17,1,28
2129,171.044,91.052,12,1,1
2130,331.80699999999996,91.09200000000001,17,1,28
2131,119.98899999999999,91.21700000000001,24,1,32
2132,176.423,91.27799999999999,14,1,1
2133,149.279,91.325,17,1,32
2134,167.107,91.329,16,1,1
2135,143.313,91.353,22,1,32
2136,174.94299999999998,91.396,12,1,1
2137,185.274,91.51,14,1,1
2138,213.28099999999998,91.53299999999999,14,1,1
2139,84.65,91.60600000000001,11,1,16
2140,81.736,91.84700000000001,9,1,16
2141,271.966,92.03299999999999,10,1,28
2142,108.697,92.295,13,1,32
2143,319.142,92.307,11,1,28
2144,282.125,92.573,10,1,28
2145,289.827,92.74799999999999,16,1,28
2146,224.47299999999998,92.762,11,1,1
2147,123.146,92.85700000000001,22,1,32
2148,182.34599999999998,93.09,10,1,1
2149,180.99900000000002,93.37100000000001,16,1,1
2150,319.819,93.381,15,1,28
2151,314.32,93.69,10,1,28
2152,245.298,93.73299999999999,8,1,28
2153,325.16900000000004,93.74600000000001,11,1,28
2154,147.988,93.75200000000001,18,1,32
2155,305.63599999999997,93.766,15,1,28
2156,326.57599999999996,93.977,9,1,28
2157,142.553,94.007,22,1,32
2158,279.95,94.095,14,1,28
2159,34.828,94.23899999999999,8,1,13
2160,229.30200000000002,94.68,11,1,1
2161,269.226,94.85700000000001,7,1,28
2162,280.481,94.905,9,1,28
2163,304.07599999999996,95.292,13,1,28
2164,310.945,95.436,15,1,28
2165,270.629,95.601,7,1,28
2166,99.083,95.62299999999999,12,1,14
2167,172.993,95.744,10,1,1
2168,192.915,95.77600000000001,16,1,1
2169,128.415,95.79,13,1,32
2170,295.165,96.015,15,1,28
2171,32.332,96.07600000000001,9,1,35
2172,287.144,96.09899999999999,19,1,28
2173,45.044,96.23700000000001,10,1,5
2174,262.497,96.38600000000001,15,1,28
2175,236.93900000000002,96.54700000000001,7,1,1
2176,18.619,96.615,10,1,48
2177,30.025,97.059,4,1,55
2178,292.22700000000003,97.319,22,1,28
2179,151.36,97.46700000000001,16,1,32
2180,218.97099999999998,97.70100000000001,12,1,1
2181,83.275,97.81299999999999,10,1,17
2182,204.796,97.934,12,1,1
2183,67.156,98.01100000000001,12,1,36
2184,218.354,98.038,14,1,1
2185,238.965,98.24600000000001,10,1,1
2186,260.378,98.251,11,1,28
2187,163.495,98.35799999999999,5,1,32
2188,175.28099999999998,98.624,11,1,1
2189,80.47,99.037,7,1,38
2190,127.306,99.195,19,1,32
2191,103.745,99.49700000000001,7,1,14
2192,243.78,99.689,9,1,1
2193,268.029,99.76299999999999,19,1,28
2194,267.519,99.88600000000001,20,1,28
2195,118.059,100.32799999999999,13,1,32
2196,325.927,100.54899999999999,12,1,28
2197,73.97800000000001,100.794,7,1,37
2198,207.39700000000002,100.795,17,1,1
2199,159.43,101.15700000000001,18,1,32
2200,168.41099999999997,101.163,5,1,32
2201,237.872,101.48700000000001,11,1,1
2202,165.358,101.51899999999999,19,1,32
2203,237.31799999999998,101.524,12,1,1
2204,328.292,101.575,10,1,28
2205,240.2,101.601,10,1,1
2206,272.841,101.61200000000001,21,1,28
2207,165.878,101.694,18,1,32
2208,261.697,101.72,6,1,28
2209,61.133,101.851,5,1,41
2210,31.865,101.905,5,1,55
2211,236.33,102.28399999999999,12,1,1
2212,102.728,102.351,8,1,15
2213,71.598,102.415,6,1,30
2214,159.945,102.417,20,1,32
2215,302.04400000000004,102.431,14,1,28
2216,62.701,102.641,8,1,41
2217,98.28299999999999,102.789,11,1,15
2218,161.741,102.86,18,1,32
2219,38.412,102.88600000000001,8,1,13
2220,134.135,102.904,22,1,32
2221,259.747,102.947,6,1,28
2222,273.514,102.993,13,1,28
2223,88.19200000000001,103.00200000000001,10,1,17
2224,233.505,103.258,16,1,1
2225,187.762,103.601,19,1,1
2226,321.573,103.626,17,1,28
2227,93.934,103.76,6,1,16
2228,193.37099999999998,103.796,17,1,1
2229,135.355,104.132,16,1,32
2230,36.662,104.369,3,-1,-1
2231,314.72,104.4,14,1,28
2232,39.133,104.49799999999999,7,1,13
2233,301.723,105.178,14,1,28
2234,207.05,105.296,15,1,1
2235,316.657,105.436,22,1,28
2236,95.38,105.52,5,1,16
