index,d1,d2,Number of calculations,Point type,Cids (may be more than one
5727,0.7988503725938625,0.6015297849704927,30,1,10
5728,0.8235306789449285,0.5672717345651069,39,1,10
5729,0.929844848839293,0.36795184071700526,15,1,10
5730,0.8188444029042489,0.5740155431975551,41,1,10
5731,0.9848566890600992,0.17337041850782736,13,1,8
5732,0.7349829131925099,0.6780856268311928,14,1,11
5733,0.8133809141964302,0.5817314573073898,31,1,10
5734,0.7828583761561405,0.6221999380280995,22,1,10
5735,0.9155744778240671,0.40214844965160196,18,1,10
5736,0.8360276923945544,0.5486872493045891,26,1,10
5737,0.6989873565149869,0.7151340262022152,15,1,11
5738,0.7129379589220071,0.7012271149407464,21,1,11
5739,0.5754231109940892,0.8178558817627247,5,1,14
5740,0.7372631378833485,0.6756057026982518,17,1,11
5741,0.9931096929859856,0.11718847083771237,13,1,7
5742,0.9407500807779196,0.33910070114397856,16,1,10
5743,0.9295815526452936,0.3686165175104953,11,1,10
5744,0.5987391631276143,0.8009440770348728,20,1,14
5745,0.9677050667478397,0.2520851121953833,18,1,10
5746,0.6206910324099153,0.7840552546127815,5,1,14
5747,0.9182373799086877,0.3960304459740794,20,1,10
5748,0.44296038483517775,0.8965411855942097,6,1,19
5749,0.8607031570635526,0.5091071355037499,16,1,10
5750,0.784293965544262,0.6203893741924146,25,1,10
5751,0.3673957738593742,0.9300646995506665,12,1,20
5752,0.9588422406742908,0.28393935531853526,21,1,10
5753,0.8458032753364083,0.5334949104070291,25,1,10
5754,0.3555149674039243,0.9346705879355499,6,1,21
5755,0.1813300526440891,0.9834222958668833,6,1,40
5756,0.9903510637361466,0.13858127780000806,14,1,8
5757,0.21861773173019755,0.9758105796583391,10,1,36
5758,0.9928572136227979,0.11930864745346025,6,1,7
5759,0.8045711538576814,0.5938562607063422,40,1,10
5760,0.8757888974241334,0.48269432060945244,32,1,10
5761,0.8899733284067094,0.45601258176138465,21,1,10
5762,0.9866536741863055,0.16283281983268572,10,1,8
5763,0.2503600055575333,0.9681528121207065,5,1,34
5764,0.9555010947261348,0.29498755563100976,14,1,10
5765,0.9425110631460019,0.3341749479649743,30,1,10
5766,0.9527805409452103,0.30365974510322014,21,1,10
5767,0.9916131396926318,0.12924156138379514,9,1,8
5768,0.9594551010496244,0.2818615068963037,20,1,10
5769,0.9017315477495901,0.43229644434476755,27,1,10
5770,0.20384096248605504,0.9790040153200388,7,1,38
5771,0.9203275218987261,0.3911486321537503,19,1,10
5772,0.5923291861330936,0.8056960563729395,10,1,14
5773,0.9676803324038479,0.25218004337928596,19,1,10
5774,0.9421192315567186,0.3352780242291138,20,1,10
5775,0.7248967228333876,0.688857562363523,17,1,11
5776,0.8290119826227871,0.5592308402331148,47,1,10
5777,0.7991385590418865,0.6011468734447992,31,1,10
5778,0.9694069807039118,0.24545896961106442,22,1,10
5779,0.7716375199064759,0.6360625267004677,21,1,10
5780,0.2015853497099256,0.9794709524954414,6,1,38
5781,0.9443909436127633,0.32882479471930715,18,1,10
5782,0.8192596193594326,0.5734227725570704,39,1,10
5783,0.31132249127773637,0.9503043230589998,4,1,27
5784,0.5629433043197176,0.8264955148829289,12,1,14
5785,0.7612387499200104,0.6484717153586731,26,1,10
5786,0.8290011174253947,0.5592469466232668,46,1,10
5787,0.27377246901665464,0.9617944869921666,6,1,33
5788,0.5315372795546732,0.8470348991887036,18,1,16
5789,0.961758505158857,0.27389884584386437,15,1,10
5790,0.9560747690796656,0.2931229024304726,23,1,10
5791,0.9703443607495873,0.2417267497846996,19,1,10
5792,0.8107293610987691,0.5854211330763366,41,1,10
5793,0.9565521124517595,0.2915614106223189,20,1,10
5794,0.7866161884281018,0.6174422824060926,33,1,10
5795,0.1968653725716761,0.9804305304723099,7,1,38
5796,0.7878505753008157,0.6158664392530037,22,1,10
5797,0.515302928165262,0.8570081051100432,12,1,16
5798,0.9008602409574252,0.43410923309937777,28,1,10
5799,0.1251910397016597,0.9921326542244326,7,1,45
5800,0.5134486368786849,0.8581203279770385,10,1,16
5801,0.9663736500349277,0.2571419229106201,26,1,10
5802,0.9677908726863,0.2517554899998998,21,1,10
5803,0.2009195349695387,0.9796077482684711,7,1,38
5804,0.9532760389544263,0.30210063481455873,19,1,10
5805,0.5790321778785514,0.8153046896597748,8,1,14
5806,0.3889367363496051,0.9212644653505951,10,1,20
5807,0.9838235470146823,0.1791402476816671,11,1,8
5808,0.7442158738355837,0.6679391687355507,19,1,10
5809,0.06644469751473224,0.9977901092775854,3,0,58
5810,0.8525397979410844,0.5226623125179154,21,1,10
5811,0.6593396511768809,0.7518452130498332,16,1,11
5812,0.9815280546703543,0.1913182633598528,8,1,8
5813,0.9116145359846574,0.41104615042775666,14,1,10
5814,0.9691895416173291,0.2463161229387787,16,1,10
5815,0.7907787509771943,0.6121020887098396,26,1,10
5816,0.8673683424387879,0.49766671431289194,15,1,10
5817,0.6540369964592347,0.756462561705854,8,1,11
5818,0.21722333656149437,0.9761219299109573,12,1,36
5819,0.8089556597641528,0.587869662880765,29,1,10
5820,0.5558948153863393,0.8312526416358553,12,1,14
5821,0.8544509120122477,0.5195321346764202,17,1,10
5822,0.7334195831203254,0.6797762242794374,17,1,11
5823,0.5635199772318392,0.8261024362998982,12,1,14
5824,0.8938217323573757,0.44842246906868943,32,1,10
5825,0.8762764426495756,0.48180867162952257,35,1,10
5826,0.3239251054868863,0.9460827268454433,10,1,25
5827,0.9903239103783599,0.13877518702172334,12,1,8
5828,0.9104569881662221,0.4136037629172292,21,1,10
5829,0.9736872399763675,0.22788847866270845,17,1,10
5830,0.946729816344003,0.32202896584818314,20,1,10
5831,0.8313476605088426,0.5557527034270499,28,1,10
5832,0.9054793365014345,0.4243903523513724,23,1,10
5833,0.7489822545560254,0.6625900560377987,9,1,10
5834,0.8694716803989551,0.49398279017007984,21,1,10
5835,0.8511767970250355,0.5248790910354512,26,1,10
5836,0.1901437744864891,0.9817562554035657,11,1,39
5837,0.7640624877991684,0.6451422438022065,16,1,10
5838,0.7762139066032919,0.6304696433577561,35,1,10
5839,0.6342424449869071,0.7731342192511144,14,1,12
5840,0.3802060735811213,0.9249018010643222,21,1,20
5841,0.9661544732815678,0.2579642102269544,26,1,10
5842,0.8275682786003371,0.5613650721718219,32,1,10
5843,0.6997621460721983,0.714375908695437,11,1,11
5844,0.8313859316723569,0.555695449520047,26,1,10
5845,0.8411411396704732,0.5408156646712977,16,1,10
5846,0.3936694715921562,0.9192520585434403,9,1,20
5847,0.8446278391927299,0.5353539140238165,16,1,10
5848,0.9669310269091655,0.2550380152063343,24,1,10
5849,0.09992744273354962,0.9949947267140329,9,1,52
5850,0.5037505681778532,0.8638491564274923,15,1,16
5851,0.08738827492510375,0.9961743268151486,9,1,55
5852,0.8186255855852855,0.574327563873743,44,1,10
5853,0.989973522808103,0.1412530500163254,8,1,8
5854,0.9593888000264794,0.2820870971592849,19,1,10
5855,0.7369753465423444,0.6759196243554342,20,1,11
5856,0.8320873062539343,0.5546446743376079,17,1,10
5857,0.8988684804881631,0.43821850118964695,26,1,10
5858,0.9777480589261868,0.20978258570737948,5,1,9
5859,0.4835425629409867,0.8753208496456952,12,1,17
5860,0.8271333393648619,0.5620057285394272,29,1,10
5861,0.7862633843212704,0.6178914876219468,33,1,10
5862,0.9405553544790429,0.33964043510866293,17,1,10
5863,0.7865732441431917,0.6174969891408824,31,1,10
5864,0.9625421770861464,0.27113199245065395,16,1,10
5865,0.9588887299640895,0.28378231718670505,21,1,10
5866,0.8406349567464867,0.5416021321005231,16,1,10
5867,0.9973768201103549,0.07238424349647327,3,-1,-1
5868,0.9740112053205222,0.2264998276159687,22,1,10
5869,0.898858468568569,0.4382390369222795,26,1,10
5870,0.5157144641707463,0.8567605216424716,11,1,16
5871,0.9639380184407143,0.2661268430741044,23,1,10
5872,0.8826030314368719,0.470119015674163,20,1,10
5873,0.8899858771627325,0.4559880902511402,21,1,10
5874,0.7700312487851058,0.6380061723012174,21,1,10
5875,0.8497777857047195,0.5271410768691658,20,1,10
5876,0.8233057365102106,0.5675981538283749,35,1,10
5877,0.16045658661939743,0.987042898667759,8,1,42
5878,0.04816958147277158,0.9988391719494876,3,0,62
5879,0.9928618747320056,0.11926985245084905,6,1,7
5880,0.16620995649000755,0.986090386508047,11,1,41
5881,0.8072722496867194,0.5901792226821808,28,1,10
5882,0.21311487447858446,0.9770271492010737,8,1,36
5883,0.15291515593540825,0.9882393207544666,6,1,43
5884,0.9325320884117103,0.3610871142570641,11,1,10
5885,0.7849887989175127,0.6195099559926708,33,1,10
5886,0.6283334311450104,0.7779441492199413,8,1,12
5887,0.020546642221022975,0.9997888954641582,2,-1,-1
5888,0.7755989392967838,0.6312260176527136,32,1,10
5889,0.8550065679898949,0.518617169686987,14,1,10
5890,0.9804490706723454,0.19677301597966707,14,1,8
5891,0.9524585135999163,0.3046683112354125,22,1,10
5892,0.3664071352110911,0.9304546261190824,12,1,20
5893,0.7886263127264554,0.6148727826757948,35,1,10
5894,0.9555580045342783,0.29480315461417334,18,1,10
5895,0.10175664128830202,0.9948093214047222,5,1,51
5896,0.9624204834361861,0.27156364458899446,17,1,10
5897,0.9581394887758785,0.2863017988911318,17,1,10
5898,0.6441362869707432,0.7649107423794912,10,1,12
5899,0.878225815072207,0.4782461894681001,22,1,10
5900,0.810031585904503,0.5863862462891124,29,1,10
5901,0.8515856851033299,0.5242154336979143,21,1,10
5902,0.9861705321355679,0.16573376707071666,19,1,8
5903,0.9860186143816457,0.16663520664283213,22,1,8
5904,0.42342086747785,0.9059330929954513,18,1,19
5905,0.9649409546502904,0.2624670532439951,21,1,10
5906,0.959433856112593,0.2819338144758802,19,1,10
5907,0.8435249022808324,0.5370900662199145,21,1,10
5908,0.9361722146174624,0.3515417252307841,19,1,10
5909,0.9110204811058479,0.41236110753279037,21,1,10
5910,0.5183130800968526,0.8551909441759271,9,1,16
5911,0.9759913738619177,0.21780917828945195,16,1,10
5912,0.9805674396857542,0.19618230355494526,10,1,8
5913,0.8665860269444118,0.4990277125618368,11,1,10
5914,0.9060714756950378,0.42312466358251527,21,1,10
5915,0.8844915424998602,0.46655622517143436,24,1,10
5916,0.5559301942189147,0.8312289811813107,13,1,14
5917,0.6857971182423639,0.7277927676272067,14,1,11
5918,0.7505176656878251,0.6608503866159859,20,1,10
5919,0.8423226804861103,0.5389735633022219,24,1,10
5920,0.9831070304287447,0.18303160033604884,7,1,8
5921,0.9260701041580686,0.3773515101131358,13,1,10
5922,0.7742032850465351,0.6329370216879034,15,1,10
5923,0.3396645986614817,0.9405466285177649,7,1,23
5924,0.4366982599999835,0.8996080422678461,14,1,19
5925,0.9238424505315858,0.38277294391818595,19,1,10
5926,0.5432537196178386,0.8395685773785145,11,1,16
5927,0.3544328837404184,0.9350814568386281,9,1,21
5928,0.9989536231806448,0.04573465572475484,2,-1,-1
5929,0.8776859519934629,0.4792362357682576,22,1,10
5930,0.8333247297619762,0.5527837685452869,44,1,10
5931,0.823543439057594,0.5672532097619115,39,1,10
5932,0.3072471728544472,0.9516297466835248,9,1,28
5933,0.3134959030962283,0.949589552776293,4,1,26
5934,0.9183931549607784,0.3956690699576956,19,1,10
5935,0.8551464160398793,0.5183865422000745,16,1,10
5936,0.8537261381918245,0.5207222685540476,14,1,10
5937,0.8092759908842602,0.5874286089205215,32,1,10
5938,0.3899847585692789,0.9208213117014947,11,1,20
5939,0.9863891711521515,0.16442750084390245,10,1,8
5940,0.7866762155358004,0.6173658007294144,33,1,10
5941,0.07556682366988535,0.9971407398960511,11,1,57
5942,0.9001946778315808,0.435487705915674,23,1,10
5943,0.35020480597237413,0.9366731521047519,10,1,21
5944,0.679421787506442,0.7337479367341017,18,1,11
5945,0.7148043127181408,0.6993245273258664,14,1,11
5946,0.2223329987561894,0.9749707881080748,4,1,36
5947,0.5395331030759415,0.8419643880148646,9,1,16
5948,0.7381600729337394,0.6746256048553572,10,1,11
5949,0.9514049342487414,0.3079426100544516,22,1,10
5950,0.9423210659677914,0.33471033541455725,24,1,10
5951,0.2687802216226584,0.9632015326319173,13,1,34
5952,0.8530301808963678,0.5218615817244164,17,1,10
5953,0.42490509585126796,0.9052379021669524,16,1,19
5954,0.365828996010271,0.9306820862561594,12,1,20
5955,0.659025827970052,0.7521203082409007,15,1,11
5956,0.5523284360142469,0.8336265943274939,11,1,15
5957,0.8038312200113797,0.5948574364795457,34,1,10
5958,0.8163205399164659,0.5775991482944635,39,1,10
5959,0.9693882264691217,0.24553302503543356,22,1,10
5960,0.8551004781857883,0.5184623151266023,14,1,10
5961,0.985129140392511,0.17181553116500395,22,1,8
5962,0.9542636952292988,0.29896621877283064,25,1,10
5963,0.9393076416150387,0.3430760184034932,20,1,10
5964,0.836941843442731,0.5472918332066385,20,1,10
5965,0.936226465185616,0.35139721951951564,18,1,10
5966,0.9509522383727794,0.30933774476096587,24,1,10
5967,0.918334654047174,0.39580482965226355,17,1,10
5968,0.5480981866306158,0.8364139990532383,7,1,16
5969,0.816782600198275,0.5769455641681848,44,1,10
5970,0.24604889925445736,0.9692574163635117,2,-1,-1
5971,0.8658399527560461,0.5003210731234572,13,1,10
5972,0.8568066929278461,0.5156377516765502,19,1,10
5973,0.7616281352967997,0.6480143389804889,26,1,10
5974,0.8850054436492096,0.46558067476138393,22,1,10
5975,0.8126210608299029,0.5827924257363708,30,1,10
5976,0.9483199197357596,0.31731582033104233,27,1,10
5977,0.99206411598763,0.12573300986488017,14,1,8
5978,0.7848921450362681,0.6196324076905322,34,1,10
5979,0.4167589956542593,0.909017018290226,13,1,19
5980,0.7073652646420037,0.7068482032076958,8,1,11
5981,0.9572314618023752,0.28932322501950636,21,1,10
5982,0.8957713374992728,0.4445151413785177,21,1,10
5983,0.07399250526089098,0.9972587974869999,6,1,57
5984,0.7723493487549951,0.6351979876209739,18,1,10
5985,0.7975571083513231,0.603243449130014,37,1,10
5986,0.712430054001324,0.7017431283280732,19,1,11
5987,0.7709239575953208,0.6369271949018726,21,1,10
5988,0.7868001106907749,0.6172078951350058,32,1,10
5989,0.9838999452380961,0.17872016607107136,16,1,8
5990,0.9112302984900773,0.4118972482472837,18,1,10
5991,0.46189900418344876,0.8869325284001813,20,1,17
5992,0.9938568616537409,0.11067311572273257,9,1,7
5993,0.9388113242566426,0.3444318473188698,23,1,10
5994,0.6888644448416541,0.7248901824642127,11,1,11
5995,0.6424555619670276,0.7663229416490352,12,1,12
5996,0.8496641595570281,0.5273242038483053,21,1,10
5997,0.9125487543757805,0.40896793381292323,23,1,10
5998,0.7862310895822886,0.6179325802822242,34,1,10
5999,0.8987622347338478,0.4384363641581522,27,1,10
6000,0.7149071751055528,0.6992193725738716,15,1,11
6001,0.4413051740444751,0.8973570879875946,17,1,19
6002,0.48262055098081413,0.8758295517798971,12,1,17
6003,0.5930679690621945,0.8051523980417893,8,1,14
6004,0.38698401956733874,0.9220864214375494,14,1,20
6005,0.8097398555835857,0.5867890304696175,34,1,10
6006,0.6619608850691682,0.7495383823650685,14,1,11
6007,0.7104024227385792,0.7037957074088736,24,1,11
6008,0.8265049421071511,0.5629294633188555,33,1,10
6009,0.6705867145736607,0.7418311521076097,13,1,11
6010,0.8330100767265612,0.5532578170003644,33,1,10
6011,0.7731327405362641,0.6342442475189551,26,1,10
6012,0.9230371068694603,0.3847109295848722,19,1,10
6013,0.7561975752322413,0.6543433557490127,19,1,10
6014,0.9941439256746513,0.1080641246861959,23,1,7
6015,0.8337763880933404,0.5521022864089801,42,1,10
6016,0.8553798798169576,0.5180012173772636,19,1,10
6017,0.8231798174943941,0.5677807570443861,41,1,10
6018,0.4184517795411585,0.9082390149067797,16,1,19
6019,0.7807735373739828,0.6248141190278256,19,1,10
6020,0.9886344227502468,0.1503395428797299,11,1,8
6021,0.5905415653581405,0.8070072239976276,7,1,14
6022,0.6574685207948929,0.7534820131653942,9,1,11
6023,0.9088263554845313,0.41717461041715403,21,1,10
6024,0.816524849596364,0.5773102891787356,40,1,10
6025,0.24470756558434006,0.9695969303508474,6,1,35
6026,0.7522655815528476,0.6588599963656588,16,1,10
6027,0.8999119514199406,0.4360716451359279,23,1,10
6028,0.9980024122812081,0.06317582671314391,3,0,1
6029,0.8593486539640194,0.5113901552926379,14,1,10
6030,0.46130771761824735,0.887240209675961,20,1,17
6031,0.6972186647842594,0.716858517056507,13,1,11
6032,0.7788229093115911,0.6272438727731257,26,1,10
6033,0.8814163611105492,0.4723401299557743,29,1,10
6034,0.17770739871157115,0.9840833706770818,8,1,40
6035,0.6591778479539895,0.751987077526434,15,1,11
6036,0.7601833196292485,0.649708642821885,15,1,10
6037,0.7943117350048614,0.6075103847948337,39,1,10
6038,0.8816033641888957,0.47199100441726766,25,1,10
6039,0.380572790898938,0.9247509669242814,18,1,20
6040,0.9960954114963626,0.08828324414005137,5,1,4
6041,0.8934509335511894,0.44916080565484384,31,1,10
6042,0.4718955953311247,0.8816544374680386,10,1,17
6043,0.534969020183861,0.8448716751338747,10,1,16
6044,0.8066133474537671,0.5910794428073342,35,1,10
6045,0.7977964468734953,0.6029268855806866,35,1,10
6046,0.6456166455270428,0.7636616705180436,17,1,11
6047,0.8246424358941852,0.5656543581751179,35,1,10
6048,0.14724746554941834,0.9890996834946784,7,1,43
6049,0.7464766031177468,0.6654116628056574,23,1,10
6050,0.9244743038768923,0.381244359264941,21,1,10
6051,0.8046044044067507,0.5938112094001409,40,1,10
6052,0.9878543746077247,0.1553825426757495,14,1,8
6053,0.9642074235297461,0.2651490984524156,24,1,10
6054,0.8671538649287941,0.49804033424919986,13,1,10
6055,0.33637394495384354,0.9417285007666428,9,1,23
6056,0.7614470380576179,0.6482271270421198,27,1,10
6057,0.8049633679102878,0.5933245118167013,36,1,10
6058,0.4307055532656156,0.9024925076620638,14,1,19
6059,0.7258042601922411,0.6879012835333232,9,1,11
6060,0.9653095469606896,0.2611081740324268,16,1,10
6061,0.9573791118672861,0.28883427109712345,17,1,10
6062,0.6347129318887017,0.7727480146161801,12,1,12
6063,0.8289927947005381,0.5592592836373765,45,1,10
6064,0.7131806988573917,0.7009802356538182,18,1,11
6065,0.52744665015494,0.8495881538959522,6,1,16
6066,0.6134448124046814,0.7897375906804646,10,1,14
6067,0.7505457068469238,0.6608185393386384,19,1,10
6068,0.9896308539636854,0.14363416335644746,13,1,8
6069,0.7092792528689486,0.7049276143333201,21,1,11
6070,0.9721650408568888,0.23429710483854355,18,1,10
6071,0.8822370983370208,0.4708053762627121,19,1,10
6072,0.4018529151713136,0.9157042287596563,9,1,20
6073,0.5988978129965682,0.800825455132345,20,1,14
6074,0.8884732553870012,0.4589283979685987,23,1,10
6075,0.2079983965939917,0.9781291668355098,5,1,37
6076,0.9157720886240708,0.40169824706750584,18,1,10
6077,0.8766026233057069,0.48121496320620866,25,1,10
6078,0.4132293719041118,0.9106269742302462,11,1,19
6079,0.9857141029856683,0.16842715688142265,20,1,8
6080,0.42456426444339823,0.905397805032482,15,1,19
6081,0.3394385987845732,0.940628214362702,7,1,23
6082,0.38016785349890014,0.9249175115468615,22,1,20
6083,0.9885224416436262,0.15107409561841978,13,1,8
6084,0.945423205589993,0.3258449974020497,14,1,10
6085,0.6839918638700492,0.7294896367732555,17,1,11
6086,0.8150500428336711,0.5793905657471745,34,1,10
6087,0.4564909479537061,0.8897280564511422,14,1,18
6088,0.46491696459306886,0.8853542884255812,8,1,17
6089,0.8991319436074358,0.4376776759039862,32,1,10
6090,0.8581771333170783,0.5133536868979139,13,1,10
6091,0.7879916774271742,0.6156858909423767,22,1,10
6092,0.7663769865711652,0.6423910915120946,16,1,10
6093,0.5329303959900976,0.8461590825783517,12,1,16
6094,0.8341661338968965,0.5515132464950457,33,1,10
6095,0.7320865828099089,0.6812115936107593,24,1,11
6096,0.46278300632986763,0.8864715951751019,15,1,17
6097,0.8111239597526376,0.5848742787259511,41,1,10
6098,0.8975254111738181,0.4409627379918498,21,1,10
6099,0.8951194498491513,0.44582639053980716,18,1,10
6100,0.788036191567445,0.6156289148341532,24,1,10
6101,0.9511580264747005,0.3087044033906108,26,1,10
6102,0.9796785732506337,0.2005739093541404,10,1,9
6103,0.45687221252785926,0.8895323386026496,14,1,18
6104,0.5646261772525444,0.825346763464411,16,1,14
6105,0.8134737822434097,0.5816015866575689,30,1,10
6106,0.9877180388795955,0.15624684211799586,17,1,8
6107,0.22051846717575568,0.9753827995379328,9,1,36
6108,0.922024569619523,0.38713136403284765,12,1,10
6109,0.8937254409255031,0.4486143513559448,29,1,10
6110,0.46533587892002587,0.8851341817994192,8,1,17
6111,0.7008222634196821,0.7133359342520983,14,1,11
6112,0.7616966997129155,0.647933744796837,24,1,10
6113,0.8335690008616816,0.5524153517078049,46,1,10
6114,0.9235054382099325,0.3835853302678308,15,1,10
6115,0.9612470903231942,0.2756882865578314,17,1,10
6116,0.8392533898344023,0.5437405149990799,23,1,10
6117,0.8399363755333872,0.5426848855973756,24,1,10
6118,0.9491759722257062,0.31474588758137145,27,1,10
6119,0.8333772799010188,0.5527045407311023,43,1,10
6120,0.7009207094839093,0.7132392018226236,12,1,11
6121,0.879016826086092,0.47679075018034184,20,1,10
6122,0.6627834471752266,0.7488111258191371,15,1,11
6123,0.9461744623189171,0.3236570512989142,17,1,10
6124,0.9809828059508638,0.1940946532719799,13,1,8
6125,0.9959851924953449,0.0895181340847249,6,1,4
6126,0.976626383848033,0.21494396100359392,18,1,10
6127,0.8356594662048358,0.5492479008082315,28,1,10
6128,0.9393429924101897,0.34297921600276315,23,1,10
6129,0.8988310893355724,0.43829518916345434,26,1,10
6130,0.9736361769272719,0.22810654304172476,17,1,10
6131,0.6464464558472552,0.7629593565338345,22,1,11
6132,0.9536685468517818,0.3008592739897026,18,1,10
6133,0.7005317562370916,0.7136212290167494,12,1,11
6134,0.9726651241155406,0.23221230873771517,13,1,10
6135,0.8237382232921103,0.5669703162314209,41,1,10
6136,0.8243863932854893,0.5660274503641519,37,1,10
6137,0.8258664973949631,0.5638657007484809,29,1,10
6138,0.8683019595553069,0.4960359936863596,26,1,10
6139,0.10348111820487034,0.9946314182525452,6,1,50
6140,0.8980705628374324,0.4398514114617088,24,1,10
6141,0.728453732540866,0.6850950003811739,18,1,11
6142,0.7994845558068538,0.6006866446212348,30,1,10
6143,0.07961640487124705,0.9968255755524021,8,1,57
6144,0.798994825721643,0.6013378987474856,33,1,10
6145,0.932058030082038,0.36230902356909467,15,1,10
6146,0.16667070228511532,0.9860126150307543,11,1,41
6147,0.7788681373617394,0.6271877108192208,26,1,10
6148,0.9606115794479926,0.2778945725098513,24,1,10
6149,0.7946498104169614,0.607068100631459,40,1,10
6150,0.9040562858705677,0.4274134204466609,20,1,10
6151,0.2329580621171436,0.9724867820667924,8,1,35
6152,0.6936006992401754,0.7203596810021643,18,1,11
6153,0.6217191234230318,0.7832402770351491,9,1,13
6154,0.757808543481806,0.6524769815296043,14,1,10
6155,0.7777500332892898,0.6285736915577269,19,1,10
6156,0.7026345715109111,0.7115508828732336,12,1,11
6157,0.8008879878599149,0.598814187291598,28,1,10
6158,0.8452729376086183,0.5343347835828179,24,1,10
6159,0.2802193441810183,0.959935997422099,9,1,31
6160,0.07146357004813485,0.9974432104916928,6,1,57
6161,0.3795487610942544,0.9251717343022412,16,1,20
6162,0.8858790687632231,0.46391623761968576,20,1,10
6163,0.9876343697784644,0.15677484374827316,18,1,8
6164,0.9643431124667919,0.2646551745911275,25,1,10
6165,0.9879782971472305,0.15459264007726406,12,1,8
6166,0.45297289336752417,0.8915242889984846,17,1,18
6167,0.6093908470524113,0.7928699739104418,7,1,14
6168,0.9670068009133576,0.25475055836506816,24,1,10
6169,0.6872152353921427,0.7264538665634055,11,1,11
6170,0.8821538256839598,0.47096138677300686,21,1,10
6171,0.8797824855756193,0.4753764593187019,25,1,10
6172,0.25832343244525147,0.9660584890417886,8,1,34
6173,0.7864809844551349,0.6176144922931147,29,1,10
6174,0.6527430220082645,0.7575793999440048,16,1,11
6175,0.5058737280383541,0.8626075418639566,10,1,16
6176,0.47026937198912827,0.8825229276165865,7,1,17
6177,0.4491295282804457,0.8934666568073956,13,1,19
6178,0.9677964963439477,0.2517338707134565,21,1,10
6179,0.9925023055195622,0.12222591189413834,17,1,8
6180,0.7901859492643041,0.6128671679779156,26,1,10
6181,0.8344806357512835,0.5510372660321023,29,1,10
6182,0.8799770997536187,0.4750161091049541,23,1,10
6183,0.8528342852102476,0.5221816561024772,18,1,10
6184,0.8312717640372482,0.555866219799694,29,1,10
6185,0.948621082202867,0.3164143523929682,26,1,10
6186,0.7652503362181489,0.6437328039784908,19,1,10
6187,0.37405240594878825,0.9274075682265716,18,1,20
6188,0.6375319836056037,0.7704238897385675,7,1,12
6189,0.9882149299205147,0.15307270260301795,12,1,8
6190,0.7768049061494353,0.6297413260872808,24,1,10
6191,0.7942503220627208,0.6075906729890315,37,1,10
6192,0.898370249739711,0.43923899460613625,27,1,10
6193,0.9819729731824485,0.1890213742919631,10,1,8
6194,0.777753184130169,0.6285697929230956,19,1,10
6195,0.8825976732785656,0.47012907496054995,20,1,10
6196,0.8580250587815853,0.5136078255856864,13,1,10
6197,0.9487709190299317,0.3159647815866492,26,1,10
6198,0.1120395947966154,0.9937037431738949,3,0,47
6199,0.9537393118365597,0.300634869996023,19,1,10
6200,0.9310851874696904,0.3648018279484512,10,1,10
6201,0.17756976455816562,0.9841082149412013,8,1,40
6202,0.7809548079577103,0.6245875342397861,18,1,10
6203,0.8190815878164234,0.5736770454708178,42,1,10
6204,0.842267977109615,0.5390590456857923,23,1,10
6205,0.7928396545859853,0.6094302930737654,29,1,10
6206,0.29907285547614265,0.9542302799205997,7,1,30
6207,0.1713143692504383,0.9852164162702145,9,1,41
6208,0.2716802066508529,0.9623875858063372,6,1,33
6209,0.9934332982264757,0.1144127701564216,13,1,7
6210,0.8950765039870812,0.4459126057987871,20,1,10
6211,0.06302851439406422,0.9980117265710243,5,1,58
6212,0.114720677981848,0.9933977884228377,9,1,47
6213,0.8065165714183442,0.591211485026804,36,1,10
6214,0.9698001432584289,0.2439009678864166,16,1,10
6215,0.23324055131899327,0.9724190687252139,9,1,35
6216,0.6670301254934025,0.7450307454623976,17,1,11
6217,0.9542400050092718,0.2990418245662387,24,1,10
6218,0.6437542803332358,0.7652322696754481,14,1,12
6219,0.05370189480654114,0.9985570121401117,4,1,61
6220,0.9012321613424208,0.43333657976458534,23,1,10
6221,0.8959877656424814,0.4440787360581385,23,1,10
6222,0.94318937543554,0.3322556275904379,14,1,10
6223,0.6314478877955707,0.7754183161355634,14,1,12
6224,0.8916161493984738,0.4527920517542667,19,1,10
6225,0.47956714212261753,0.8775051887005257,8,1,17
6226,0.43594333441309013,0.8999741158393372,13,1,19
6227,0.4214930367914933,0.9068316381425412,17,1,19
6228,0.8975420946652916,0.44092877917396234,21,1,10
6229,0.8994823200112863,0.4369571557797331,30,1,10
6230,0.7848048404569089,0.6197429809166101,31,1,10
6231,0.8804903246446631,0.47406411824471145,24,1,10
6232,0.6420351922709494,0.7666751671246467,9,1,12
6233,0.7719739172916832,0.6356542071136896,22,1,10
6234,0.8955791323855865,0.4449022562715099,21,1,10
6235,0.850541984752763,0.5259071516654159,23,1,10
6236,0.3317407426354598,0.9433705950874628,7,1,24
6237,0.3165076644196948,0.9485899527001063,7,1,26
6238,0.8133468087285063,0.5817791408525701,29,1,10
6239,0.7426176220662731,0.6697156616032166,15,1,10
6240,0.8399200032257881,0.5427102248725302,23,1,10
6241,0.5917631377456093,0.8061118959582912,11,1,14
6242,0.880662364063024,0.4737444464296396,21,1,10
6243,0.7715616263650963,0.6361545855535803,20,1,10
6244,0.7019096371763861,0.7122660045509078,15,1,11
6245,0.7707974257668591,0.6370803155263733,20,1,10
